sourcedata,id,endPosition,startPosition,type,word
咳嗽痰多痰黄吃什么药?,5960,3,2,疾病,痰多
咳嗽痰多痰黄吃什么药?,5960,5,4,疾病,痰黄
男人尿频尿急吃什么药?,6147,5,4,疾病,尿急
男人尿频尿急吃什么药?,6147,3,2,疾病,尿频
"阴唇瘙痒,还有灼烧感,红肿。吃什么药好?",6190,9,7,疾病,灼烧感
"阴唇瘙痒,还有灼烧感,红肿。吃什么药好?",6190,12,11,疾病,红肿
"阴唇瘙痒,还有灼烧感,红肿。吃什么药好?",6190,3,0,疾病,阴唇瘙痒
咳嗽有痰流鼻涕吃什么药?,5940,1,0,疾病,咳嗽
咳嗽有痰流鼻涕吃什么药?,5940,6,4,疾病,流鼻涕
咳嗽有痰流鼻涕吃什么药?,5940,3,2,疾病,有痰
肺不张吃什么药好?,6091,2,0,疾病,肺不张
不用忌口的牛皮癣药?,5845,7,5,疾病,牛皮癣
专家解疑:胸痛、胸闷、气短可以怎么用药?,5910,6,5,疾病,胸痛
专家解疑:胸痛、胸闷、气短可以怎么用药?,5910,9,8,疾病,胸闷
专家解疑:胸痛、胸闷、气短可以怎么用药?,5910,12,11,疾病,气短
请问慢性肠炎吃什么药好呢?,6105,5,2,疾病,慢性肠炎
胸肌萎缩用什么药?,5812,3,0,疾病,胸肌萎缩
咳嗽没有痰吃什么药?,5933,1,0,疾病,咳嗽
咳嗽没有痰吃什么药?,5933,4,2,疾病,没有痰
肺出血会导致老人死亡吗?,6037,2,0,疾病,肺出血
肺出血会导致老人死亡吗?,6037,9,8,疾病,死亡
肺出血会导致老人死亡吗?,6037,7,6,禁忌人群,老人
心律失常房颤高血压吃什么药?,6059,3,0,疾病,心律失常
心律失常房颤高血压吃什么药?,6059,5,4,疾病,房颤
心律失常房颤高血压吃什么药?,6059,8,6,疾病,高血压
咳嗽白痰吃什么消炎药?,5943,1,0,疾病,咳嗽
咳嗽白痰吃什么消炎药?,5943,3,2,疾病,白痰
咳嗽白痰吃什么消炎药?,5943,9,7,药物类别,消炎药
"吃了免费药那天人全身乏力,有干呕。呕吐心里不舒服的症状这是怎么回事?",5824,11,8,疾病,全身乏力
"吃了免费药那天人全身乏力,有干呕。呕吐心里不舒服的症状这是怎么回事?",5824,18,17,疾病,呕吐
"吃了免费药那天人全身乏力,有干呕。呕吐心里不舒服的症状这是怎么回事?",5824,15,14,疾病,干呕
"吃了免费药那天人全身乏力,有干呕。呕吐心里不舒服的症状这是怎么回事?",5824,23,19,疾病,心里不舒服
战汗吃什么药?,6169,1,0,疾病,战汗
静脉曲张口服什么药?,5870,3,0,疾病,静脉曲张
男性尿频尿急吃什么药?,6150,5,4,疾病,尿急
男性尿频尿急吃什么药?,6150,3,2,疾病,尿频
高血压吃什么药效果好,5802,2,0,疾病,高血压
"孕妇得了斑诊伤寒怎么治疗,吃什么药??",6030,7,6,疾病,伤寒
"孕妇得了斑诊伤寒怎么治疗,吃什么药??",6030,5,4,疾病,斑诊
"孕妇得了斑诊伤寒怎么治疗,吃什么药??",6030,1,0,禁忌人群,孕妇
推荐癫痫病能用药维持能治愈吗?,5821,4,2,疾病,癫痫病
心动过速心慌吃什么药?,6001,3,0,疾病,心动过速
心动过速心慌吃什么药?,6001,5,4,疾病,心慌
咽痛咳嗽有痰吃什么药?,5977,1,0,疾病,咽痛
咽痛咳嗽有痰吃什么药?,5977,3,2,疾病,咳嗽
咽痛咳嗽有痰吃什么药?,5977,5,4,疾病,有痰
吃什么药可以降低血压?,5896,9,7,疾病,低血压
"高血压、高血脂,能吃拜阿司匹林吗?",6047,2,0,疾病,高血压
"高血压、高血脂,能吃拜阿司匹林吗?",6047,6,4,疾病,高血脂
"高血压、高血脂,能吃拜阿司匹林吗?",6047,14,10,商品名,拜阿司匹林
焦虑症的肢体麻木吃什么药可以调解下??,6117,2,0,疾病,焦虑症
焦虑症的肢体麻木吃什么药可以调解下??,6117,7,4,疾病,肢体麻木
心慌心烦焦虑吃什么药?,6006,1,0,疾病,心慌
心慌心烦焦虑吃什么药?,6006,5,2,疾病,心烦焦虑
郑州尖锐湿疣用什么药好?,5889,5,2,疾病,尖锐湿疣
儿童热感冒吃什么药好?,6202,4,2,疾病,热感冒
儿童热感冒吃什么药好?,6202,1,0,禁忌人群,儿童
推荐抗癫痫药与抗惊厥药?,5859,5,2,药物类别,抗癫痫药
推荐抗癫痫药与抗惊厥药?,5859,10,7,药物类别,抗惊厥药
尿急憋不住尿吃什么药?,6162,1,0,疾病,尿急
尿急憋不住尿吃什么药?,6162,5,2,疾病,憋不住尿
咳嗽痰多嗓子疼吃什么药?,5946,1,0,疾病,咳嗽
咳嗽痰多嗓子疼吃什么药?,5946,3,2,疾病,痰多
咳嗽痰多嗓子疼吃什么药?,5946,6,4,疾病,嗓子疼
高烧引起惊厥请问止惊药有哪些?,5862,5,4,疾病,惊厥
高烧引起惊厥请问止惊药有哪些?,5862,1,0,疾病,高烧
高烧引起惊厥请问止惊药有哪些?,5862,10,8,药物类别,止惊药
头皮癣可以用什么药可以根治?,5830,2,0,疾病,头皮癣
幻肢痛吃的药是什么名字?,5853,2,0,疾病,幻肢痛
胃肠道感冒吃什么药?,5882,4,0,疾病,胃肠道感冒
咳嗽有白色痰吃什么药好?,5929,1,0,疾病,咳嗽
咳嗽有白色痰吃什么药好?,5929,5,3,疾病,白色痰
发烧会咳嗽吗?,5923,1,0,疾病,发烧
发烧会咳嗽吗?,5923,4,3,疾病,咳嗽
脸上有牛皮癣吃什么药抹什么药膏?,5837,5,3,疾病,牛皮癣
吃什么东西都有反胃现象。吃什么药?,6188,8,7,疾病,反胃
胃酸反胃吃什么药?,6181,3,0,疾病,胃酸反胃
过敏性紫癜吃什么抗过敏药?,6171,4,0,疾病,过敏性紫癜
过敏性紫癜吃什么抗过敏药?,6171,11,8,药物类别,抗过敏药
儿童发烧药有哪些?,5865,3,2,疾病,发烧
儿童发烧药有哪些?,5865,1,0,禁忌人群,儿童
小儿惊厥首选什么药?,5855,3,2,疾病,惊厥
小儿惊厥首选什么药?,5855,1,0,禁忌人群,小儿
胃肠道型感冒吃什么药?,5883,5,0,疾病,胃肠道型感冒
感冒了咳嗽有痰吃什么药?,5927,1,0,疾病,感冒
感冒了咳嗽有痰吃什么药?,5927,4,3,疾病,咳嗽
感冒了咳嗽有痰吃什么药?,5927,6,5,疾病,有痰
"脑出血后遗症半身肢体不便,吃什么药好?",6115,5,0,疾病,脑出血后遗症
"脑出血后遗症半身肢体不便,吃什么药好?",6115,11,6,疾病,半身肢体不便
慢性肠炎肠功能紊乱腹泻吃什么药啊?,6106,3,0,疾病,慢性肠炎
慢性肠炎肠功能紊乱腹泻吃什么药啊?,6106,10,9,疾病,腹泻
慢性肠炎肠功能紊乱腹泻吃什么药啊?,6106,8,4,疾病,肠功能紊乱
肝阳上亢型高血压吃什么药?,6057,7,5,疾病,高血压
"我已到更年期了,晚上坐在看电视时时隔一小时左右全身发热、出汗,请问有什么药能减轻这种症状?",5828,26,23,疾病,全身发热
"我已到更年期了,晚上坐在看电视时时隔一小时左右全身发热、出汗,请问有什么药能减轻这种症状?",5828,5,3,禁忌人群,更年期
"我已到更年期了,晚上坐在看电视时时隔一小时左右全身发热、出汗,请问有什么药能减轻这种症状?",5828,29,28,疾病,出汗
溃疡性结肠炎吃什么药好?,6081,5,0,疾病,溃疡性结肠炎
"嗓子干痒,吸气时气道敏感咳嗽吃什么药呢?",5985,13,12,疾病,咳嗽
"嗓子干痒,吸气时气道敏感咳嗽吃什么药呢?",5985,3,0,疾病,嗓子干痒
酒精肝硬化吃什么药好?,6092,4,0,疾病,酒精肝硬化
感染幽门螺杆菌吃什么药最好?,6123,6,0,疾病,感染幽门螺杆菌
宝宝腹泻吃什么药好得快?,6120,3,2,疾病,腹泻
宝宝腹泻吃什么药好得快?,6120,1,0,禁忌人群,宝宝
胃肠道出血吃什么药?,5881,4,0,疾病,胃肠道出血
推荐抗癫痫与惊厥药?,5858,8,2,药物类别,抗癫痫与惊厥药
咳嗽有痰要吃什么药?,5972,1,0,疾病,咳嗽
咳嗽有痰要吃什么药?,5972,3,2,疾病,有痰
心慌心跳加速吃什么药最好?,6002,1,0,疾病,心慌
心慌心跳加速吃什么药最好?,6002,5,2,疾病,心跳加速
高血压、动脉硬化吃什么药?,6056,2,0,疾病,高血压
高血压、动脉硬化吃什么药?,6056,7,4,疾病,动脉硬化
咳嗽有痰吃什么药最好?,5948,1,0,疾病,咳嗽
咳嗽有痰吃什么药最好?,5948,3,2,疾病,有痰
龟头出脓尿痛吃什么药打什么针可以治疗?,6142,3,0,疾病,龟头出脓
龟头出脓尿痛吃什么药打什么针可以治疗?,6142,5,4,疾病,尿痛
推荐牛皮癣用什么药好能根治?,5848,4,2,疾病,牛皮癣
咽干咽痒咳嗽有痰吃什么药?,5961,1,0,疾病,咽干
咽干咽痒咳嗽有痰吃什么药?,5961,5,4,疾病,咳嗽
咽干咽痒咳嗽有痰吃什么药?,5961,3,2,疾病,咽痒
咽干咽痒咳嗽有痰吃什么药?,5961,7,6,疾病,有痰
反胃吃什么药好?,6180,1,0,疾病,反胃
"糖尿病患者,肾不好,血脂高如何用药?",5806,2,0,疾病,糖尿病
"糖尿病患者,肾不好,血脂高如何用药?",5806,12,10,疾病,血脂高
白痰咳嗽用什么药最好?,5942,3,2,疾病,咳嗽
白痰咳嗽用什么药最好?,5942,1,0,疾病,白痰
扁桃体发炎发热吃什么药?,5905,6,5,疾病,发热
扁桃体发炎发热吃什么药?,5905,4,0,疾病,扁桃体发炎
一周宝宝咳嗽有痰吃什么药?,5935,5,4,疾病,咳嗽
一周宝宝咳嗽有痰吃什么药?,5935,3,0,禁忌人群,一周宝宝
一周宝宝咳嗽有痰吃什么药?,5935,7,6,疾病,有痰
"小儿咳喘,吃了很多感冒咳嗽药不见好,是不是气虚导致的,该吃德众玉屏风颗粒吗?",5920,3,2,疾病,咳喘
"小儿咳喘,吃了很多感冒咳嗽药不见好,是不是气虚导致的,该吃德众玉屏风颗粒吗?",5920,30,29,商品名,德众
"小儿咳喘,吃了很多感冒咳嗽药不见好,是不是气虚导致的,该吃德众玉屏风颗粒吗?",5920,35,31,商品名,玉屏风颗粒
"小儿咳喘,吃了很多感冒咳嗽药不见好,是不是气虚导致的,该吃德众玉屏风颗粒吗?",5920,1,0,禁忌人群,小儿
"小儿咳喘,吃了很多感冒咳嗽药不见好,是不是气虚导致的,该吃德众玉屏风颗粒吗?",5920,13,9,药物类别,感冒咳嗽药
牛皮癣抹什么药管用啊?,5839,2,0,疾病,牛皮癣
咳嗽痰白色吃什么药?,5952,1,0,疾病,咳嗽
咳嗽痰白色吃什么药?,5952,4,2,疾病,痰白色
无痰咳嗽吃什么药好?,5950,1,0,疾病,无痰
无痰咳嗽吃什么药好?,5950,3,2,疾病,咳嗽
"您好,请问慢性肠炎吃什么药好?",6108,8,5,疾病,慢性肠炎
患者有高血压和脑梗请问该用什么药,5800,5,3,疾病,高血压
患者有高血压和脑梗请问该用什么药,5800,8,7,疾病,脑梗
毛细血管扩张吃什么药?,5866,5,0,疾病,毛细血管扩张
"请问,胃肠道功能紊乱扯什么药?",5886,9,3,疾病,胃肠道功能紊乱
咳嗽有痰可以泡药澡吗?,5964,1,0,疾病,咳嗽
咳嗽有痰可以泡药澡吗?,5964,3,2,疾病,有痰
"你好,鼻息肉吃什么药?鹅不吃草?",6075,5,3,疾病,鼻息肉
反胃吃什么药最好?,6189,1,0,疾病,反胃
上呼吸道咳嗽综合症吃什么药?,5984,8,0,疾病,上呼吸道咳嗽综合症
有点咳嗽.痰有金属味是怎么回事?,5921,3,2,疾病,咳嗽
有点咳嗽.痰有金属味是怎么回事?,5921,9,5,疾病,痰有金属味
老人肺气肿吃什么药?,6039,4,2,疾病,肺气肿
老人肺气肿吃什么药?,6039,1,0,禁忌人群,老人
念珠菌感染吃什么药好?,6133,4,0,疾病,念珠菌感染
"慢性的溶血性贫血病是不是不太好治,药是激素吗?",6009,7,3,疾病,溶血性贫血
预防脑炎吃什么药的药?,6019,3,2,疾病,脑炎
"医生您好,感染了螺旋杆菌要吃什么药呢?",6129,11,5,疾病,感染了螺旋杆菌
痰多咳嗽用什么药?,5971,3,0,疾病,痰多咳嗽
老人吸入性肺炎吃什么药?,6041,6,2,疾病,吸入性肺炎
老人吸入性肺炎吃什么药?,6041,1,0,禁忌人群,老人
"专家解答:胸痛、胸闷、心慌、心跳慢、血压高,吃什么药好?",6116,6,5,疾病,胸痛
"专家解答:胸痛、胸闷、心慌、心跳慢、血压高,吃什么药好?",6116,9,8,疾病,胸闷
"专家解答:胸痛、胸闷、心慌、心跳慢、血压高,吃什么药好?",6116,12,11,疾病,心慌
"专家解答:胸痛、胸闷、心慌、心跳慢、血压高,吃什么药好?",6116,20,18,疾病,血压高
"专家解答:胸痛、胸闷、心慌、心跳慢、血压高,吃什么药好?",6116,16,14,疾病,心跳慢
严重咳嗽吃什么好的快?,5978,3,2,疾病,咳嗽
尿频尿急吃什么药?,6145,3,2,疾病,尿急
尿频尿急吃什么药?,6145,1,0,疾病,尿频
"我妈高压150,低压100.还伴随着全身局部痛疼。我妈这个血压属于什么等级的症状。严重吗?吃什么药好?",5827,6,2,疾病,高压150
"我妈高压150,低压100.还伴随着全身局部痛疼。我妈这个血压属于什么等级的症状。严重吗?吃什么药好?",5827,12,8,疾病,低压100
"我妈高压150,低压100.还伴随着全身局部痛疼。我妈这个血压属于什么等级的症状。严重吗?吃什么药好?",5827,23,18,疾病,全身局部痛疼
儿童上呼吸道感染咳嗽吃什么药?,5981,7,2,疾病,上呼吸道感染
儿童上呼吸道感染咳嗽吃什么药?,5981,9,8,疾病,咳嗽
儿童上呼吸道感染咳嗽吃什么药?,5981,1,0,禁忌人群,儿童
慢性阻塞性肺炎吃什么药?,6089,6,0,疾病,慢性阻塞性肺炎
胃感染幽门螺杆菌该吃什么药?,6128,7,0,疾病,胃感染幽门螺杆菌
"隐性黄疸,高血压,心肌贫血,要吃什么药?",6046,3,0,疾病,隐性黄疸
"隐性黄疸,高血压,心肌贫血,要吃什么药?",6046,7,5,疾病,高血压
"隐性黄疸,高血压,心肌贫血,要吃什么药?",6046,12,9,疾病,心肌贫血
遗传性高血压吃什么药最好?,6067,5,0,疾病,遗传性高血压
"交感神经型颈椎病,颈腰康这种药有用吗?",5879,7,0,疾病,交感神经型颈椎病
"交感神经型颈椎病,颈腰康这种药有用吗?",5879,11,9,商品名,颈腰康
化脓性结肠炎吃什么药好?,6079,5,0,疾病,化脓性结肠炎
四个月宝宝咳嗽有痰吃什么药?,5957,6,5,疾病,咳嗽
四个月宝宝咳嗽有痰吃什么药?,5957,4,0,禁忌人群,四个月宝宝
四个月宝宝咳嗽有痰吃什么药?,5957,8,7,疾病,有痰
幽螺旋门杆菌感染吃什么药?,6124,7,0,疾病,幽螺旋门杆菌感染
合肥尖锐湿疣用什么药好?,5888,5,2,疾病,尖锐湿疣
孕妇扁桃体炎怎么办?,6033,5,2,疾病,扁桃体炎
孕妇扁桃体炎怎么办?,6033,1,0,禁忌人群,孕妇
"你好,排尿困难吃什么药可以缓解?",6166,6,3,疾病,排尿困难
"女性,51岁,全身燥热、畏寒怕风、喜热怕冷、身倦无力、气短懒言、自汗不已、心慌气短,是不是气虚火旺的症状?该吃什么药?",5825,10,7,疾病,全身燥热
"女性,51岁,全身燥热、畏寒怕风、喜热怕冷、身倦无力、气短懒言、自汗不已、心慌气短,是不是气虚火旺的症状?该吃什么药?",5825,13,12,疾病,畏寒
"女性,51岁,全身燥热、畏寒怕风、喜热怕冷、身倦无力、气短懒言、自汗不已、心慌气短,是不是气虚火旺的症状?该吃什么药?",5825,25,22,疾病,身倦无力
"女性,51岁,全身燥热、畏寒怕风、喜热怕冷、身倦无力、气短懒言、自汗不已、心慌气短,是不是气虚火旺的症状?该吃什么药?",5825,30,27,疾病,气短懒言
"女性,51岁,全身燥热、畏寒怕风、喜热怕冷、身倦无力、气短懒言、自汗不已、心慌气短,是不是气虚火旺的症状?该吃什么药?",5825,38,37,疾病,心慌
"女性,51岁,全身燥热、畏寒怕风、喜热怕冷、身倦无力、气短懒言、自汗不已、心慌气短,是不是气虚火旺的症状?该吃什么药?",5825,15,14,疾病,怕风
"女性,51岁,全身燥热、畏寒怕风、喜热怕冷、身倦无力、气短懒言、自汗不已、心慌气短,是不是气虚火旺的症状?该吃什么药?",5825,20,17,疾病,喜热怕冷
"女性,51岁,全身燥热、畏寒怕风、喜热怕冷、身倦无力、气短懒言、自汗不已、心慌气短,是不是气虚火旺的症状?该吃什么药?",5825,35,32,疾病,自汗不已
"女性,51岁,全身燥热、畏寒怕风、喜热怕冷、身倦无力、气短懒言、自汗不已、心慌气短,是不是气虚火旺的症状?该吃什么药?",5825,40,39,疾病,气短
贫血病吃什么药?注意些什么保养?,6007,2,0,疾病,贫血病
得了珍珠疹能用药物治疗好吗?,6024,4,2,疾病,珍珠疹
"什么是艾滋病阻断药,有哪些艾滋病阻断药",5803,8,3,药物类别,艾滋病阻断药
"什么是艾滋病阻断药,有哪些艾滋病阻断药",5803,18,13,药物类别,艾滋病阻断药
儿童反复发烧吃什么药好?,5863,5,4,疾病,发烧
儿童反复发烧吃什么药好?,5863,1,0,禁忌人群,儿童
尿频尿急吃什么药最好?,6158,3,2,疾病,尿急
尿频尿急吃什么药最好?,6158,1,0,疾病,尿频
上呼吸道感染后咳嗽吃什么药?,5983,5,0,疾病,上呼吸道感染
上呼吸道感染后咳嗽吃什么药?,5983,8,7,疾病,咳嗽
孕妇得了霉菌性阴炎用什么药?,6029,1,0,禁忌人群,孕妇
孕妇得了霉菌性阴炎用什么药?,6029,8,4,疾病,霉菌性阴炎
专家解疑:胸痛、胸闷、气短吃啥药物可以缓解?,5911,6,5,疾病,胸痛
专家解疑:胸痛、胸闷、气短吃啥药物可以缓解?,5911,9,8,疾病,胸闷
专家解疑:胸痛、胸闷、气短吃啥药物可以缓解?,5911,12,11,疾病,气短
"您好,幽门螺杆菌感染吃什么药?怎么吃?",6126,9,3,疾病,幽门螺杆菌感染
交感神经型颈椎病该吃什么药?,5876,7,0,疾病,交感神经型颈椎病
"你好医生,请问下高血压吃什么药才能降低?",5895,10,8,疾病,高血压
孕妇咳嗽有痰吃什么药?,5925,3,2,疾病,咳嗽
孕妇咳嗽有痰吃什么药?,5925,1,0,禁忌人群,孕妇
孕妇咳嗽有痰吃什么药?,5925,5,4,疾病,有痰
女性尿频尿急尿灼热吃什么药呢?,6157,5,4,疾病,尿急
女性尿频尿急尿灼热吃什么药呢?,6157,3,2,疾病,尿频
女性尿频尿急尿灼热吃什么药呢?,6157,8,6,疾病,尿灼热
十二指肠淤滞吃什么药?,6194,5,0,疾病,十二指肠淤滞
"尿急尿频尿痛刺痒,请问吃什么消炎药?",6163,1,0,疾病,尿急
"尿急尿频尿痛刺痒,请问吃什么消炎药?",6163,5,4,疾病,尿痛
"尿急尿频尿痛刺痒,请问吃什么消炎药?",6163,3,2,疾病,尿频
"尿急尿频尿痛刺痒,请问吃什么消炎药?",6163,16,14,药物类别,消炎药
"尿急尿频尿痛刺痒,请问吃什么消炎药?",6163,7,6,疾病,刺痒
病毒性感冒咳嗽嗓子疼吃什么药?,5986,4,0,疾病,病毒性感冒
病毒性感冒咳嗽嗓子疼吃什么药?,5986,6,5,疾病,咳嗽
病毒性感冒咳嗽嗓子疼吃什么药?,5986,9,7,疾病,嗓子疼
痰多咳嗽喉咙痒吃什么药?,5975,3,0,疾病,痰多咳嗽
痰多咳嗽喉咙痒吃什么药?,5975,6,4,疾病,喉咙痒
反胃酸吃什么药?,6183,2,0,疾病,反胃酸
咳嗽有痰嗓子痒吃什么药?,5938,1,0,疾病,咳嗽
咳嗽有痰嗓子痒吃什么药?,5938,3,2,疾病,有痰
咳嗽有痰嗓子痒吃什么药?,5938,6,4,疾病,嗓子痒
你好慢性肠炎吃什么药???????,6109,5,2,疾病,慢性肠炎
请问:慢性阻塞性肺部疾病吃什么药好?,6088,11,3,疾病,慢性阻塞性肺部疾病
"高血压房颤前列腺增生,服哪种药好?",6058,2,0,疾病,高血压
"高血压房颤前列腺增生,服哪种药好?",6058,4,3,疾病,房颤
"高血压房颤前列腺增生,服哪种药好?",6058,9,5,疾病,前列腺增生
慢阻肺的治疗用药?,6021,2,0,疾病,慢阻肺
感冒引起的咳嗽有痰吃什么药?,5928,1,0,疾病,感冒
感冒引起的咳嗽有痰吃什么药?,5928,6,5,疾病,咳嗽
感冒引起的咳嗽有痰吃什么药?,5928,8,7,疾病,有痰
咳嗽吃什么药不刺激胃?,5993,1,0,疾病,咳嗽
跌打扭伤用什么药?,5818,3,0,疾病,跌打扭伤
小孩病毒性咳嗽吃什么药?,5988,1,0,禁忌人群,小孩
小孩病毒性咳嗽吃什么药?,5988,6,5,疾病,咳嗽
蛇皮癣用什么药?,5832,2,0,疾病,蛇皮癣
脑膜脑炎用什么药好?,6015,3,0,疾病,脑膜脑炎
"我有二十年的烟龄,咳嗽,痰多吃什么药?",5949,10,9,疾病,咳嗽
"我有二十年的烟龄,咳嗽,痰多吃什么药?",5949,13,12,疾病,痰多
治疗鼻息肉的药有哪些?吃什么药好得快?,6074,4,2,疾病,鼻息肉
头皮癣可以用什么药治愈?,5831,2,0,疾病,头皮癣
南京治疗性病药?,5893,5,4,疾病,性病
尿急尿频尿痛吃什么药?,6143,1,0,疾病,尿急
尿急尿频尿痛吃什么药?,6143,5,4,疾病,尿痛
尿急尿频尿痛吃什么药?,6143,3,2,疾病,尿频
交感神经过度兴奋吃什么药治疗?,5877,7,0,疾病,交感神经过度兴奋
鼻息肉吃什么药好?,6069,2,0,疾病,鼻息肉
"孩子九岁,心率是127,心慌,睡眠差,用什么药?",6003,13,12,疾病,心慌
"孩子九岁,心率是127,心慌,睡眠差,用什么药?",6003,17,15,疾病,睡眠差
"孩子九岁,心率是127,心慌,睡眠差,用什么药?",6003,3,0,禁忌人群,孩子九岁
慢性肠炎吃什么药?,6097,3,0,疾病,慢性肠炎
脑炎用什么药?,6011,1,0,疾病,脑炎
您好乙性结肠炎吃什么药?,6084,6,2,疾病,乙性结肠炎
咽痒咳嗽无痰吃什么药?,5967,3,2,疾病,咳嗽
咽痒咳嗽无痰吃什么药?,5967,5,4,疾病,无痰
咽痒咳嗽无痰吃什么药?,5967,1,0,疾病,咽痒
脊肌萎缩治疗可用些什么药?,5813,3,0,疾病,脊肌萎缩
高血压合并冠心病不宜用什么药?,6049,2,0,疾病,高血压
高血压合并冠心病不宜用什么药?,6049,7,5,疾病,冠心病
咳嗽白痰吃什么药?,5947,1,0,疾病,咳嗽
咳嗽白痰吃什么药?,5947,3,2,疾病,白痰
女人尿急尿频尿痛吃什么药?,6148,3,2,疾病,尿急
女人尿急尿频尿痛吃什么药?,6148,7,6,疾病,尿痛
女人尿急尿频尿痛吃什么药?,6148,5,4,疾病,尿频
上呼吸道咳嗽吃什么药?,5980,5,4,疾病,咳嗽
慢性肠炎吃什么药好?能不能根治?,6103,3,0,疾病,慢性肠炎
过敏性皮炎引起的毛细血管扩张吃什么药好?,5868,4,0,疾病,过敏性皮炎
过敏性皮炎引起的毛细血管扩张吃什么药好?,5868,13,8,疾病,毛细血管扩张
芜湖治疗尖锐湿疣特效药?,5890,7,4,疾病,尖锐湿疣
腿疼腿肿膝盖骨刺吃什么药可以解决疼痛?,6168,1,0,疾病,腿疼
腿疼腿肿膝盖骨刺吃什么药可以解决疼痛?,6168,17,16,疾病,疼痛
腿疼腿肿膝盖骨刺吃什么药可以解决疼痛?,6168,3,2,疾病,腿肿
腿疼腿肿膝盖骨刺吃什么药可以解决疼痛?,6168,7,4,疾病,膝盖骨刺
吃什么药管尿频尿急?,6151,8,7,疾病,尿急
吃什么药管尿频尿急?,6151,6,5,疾病,尿频
肌无力吃什么药?,6197,2,0,疾病,肌无力
請問高磷血症患者可以吃什么药?,6086,5,2,疾病,高磷血症
尿疼尿急吃什么药?,6144,3,2,疾病,尿急
尿疼尿急吃什么药?,6144,1,0,疾病,尿疼
白痰咳嗽吃什么药?,5962,3,2,疾病,咳嗽
白痰咳嗽吃什么药?,5962,1,0,疾病,白痰
风热感冒咳嗽有痰吃什么药?,5973,3,0,疾病,风热感冒
风热感冒咳嗽有痰吃什么药?,5973,5,4,疾病,咳嗽
风热感冒咳嗽有痰吃什么药?,5973,7,6,疾病,有痰
咳嗽呕吐胸闷食欲不振嗜睡?,5922,1,0,疾病,咳嗽
咳嗽呕吐胸闷食欲不振嗜睡?,5922,3,2,疾病,呕吐
咳嗽呕吐胸闷食欲不振嗜睡?,5922,5,4,疾病,胸闷
咳嗽呕吐胸闷食欲不振嗜睡?,5922,9,6,疾病,食欲不振
咳嗽呕吐胸闷食欲不振嗜睡?,5922,11,10,疾病,嗜睡
顽固牛皮癣有什么药?,5835,4,2,疾病,牛皮癣
慢性肠炎怎么办.吃什么药比较见效?,6110,3,0,疾病,慢性肠炎
